fips	low_birthweight_percentage	food_environment	physical_exercise_opportunities	teen_births	limited_healthy_access	stis	uninsured	primarycare_ratio	dentist_ratio	mentalhealth_ratio	otherproviders_ratio	HS_completion	some_college	disconnected_youth	unemployment	income_inequality	children_freelunches	single_parent_households	social_associations	water_violations	high_housing_costs	housing_overcrowding	segregation_black_white	segregation_nonwhite_white	homeownership	severe_ownership_cost	smoke_perc	obesity_perc	inactive_perc	drinking_perc	Food_Insecure_perc	preventable_hospitalization	mammogram_perc	flu_vaccine_perc	children_poverty_percent	median_income	Violent_crime	air_pollution	drive_alone_perc	long_commute_perc	traffic_volume
01045	0.0847679232948355	6.7	0.463871365743965	0.0329265930660469	0.105593803329287	0.00747572421078292	0.096988639182418	5469.5555556	2879.7647059	1064.2608696	1483.5151515	0.903162055335968	0.576495132127955	0.0967051775780916	0.0420477137176938	5.063099358792489	0.625930721916478	0.327750352609309	0.00105635233413237	0	0.1223274696	0.0146315509	32.996286562	29.982801304	0.601981788966256	0.12905588102749	0.2	0.37	0.32	0.15	0.16	5120	0.42	0.41	0.24	45309	437	11	0.86	0.25	41
01047	0.139423076923077	4.6	0.596371519853948	0.038857257017281	0.115562709319945	0.00951166645416295	0.103724076884168	1352.2413793	3192.5	1665.6521739	1473.4615385	0.861932938856016	0.506736772921459	0.0860403863037752	0.0654777927321669	6.05890557059644	0.813773934527486	0.679570558480438	0.00119852097411705	0	0.1760827408	0.0444099379	50.777946583	50.395393193	0.597881978452498	0.166113177470776	0.24	0.43	0.27	0.11	0.27	7183	0.4	0.34	0.48	34035	925	11.1	0.86	0.27	61
01049	0.0829485206088592	8.2	0.45037899562643297	0.0406794814483684	0.0216696460869932	0.0027647067037156	0.173190339412275	2387.2333333	3569.25	3757.1052632	1741.097561	0.927429274292743	0.45800442955306897	0.110594315245478	0.0381692057486143	4.79361896080219	0.686624938230934	0.338768220314571	8.5175307538712e-4	0	0.0818884479	0.0288190246	50.472304232	32.181805965	0.711924077759069	0.0985868243384912	0.21	0.29	0.32	0.12	0.12	5868	0.32	0.4	0.3	39491	312	11.3	0.86	0.32	53
01051	0.0923896499238965	7.6	0.517307037564783	0.0296859806669336	0.0694302171380654	0.00538707347233615	0.0865571644694186	3889.3809524	6299	5849.0714286	2641.516129	0.861572535991141	0.547268813346489	0.147838547886315	0.0344753459626495	4.38296842869239	0.487719565052087	0.312888839949348	0.00108965804326799	0	0.0971709717	0.0114226376	26.54084214	26.136485957	0.737055210513674	0.102832667458518	0.17	0.34	0.26	0.16	0.13	6334	0.43	0.39	0.16	60367	239	11.9	0.87	0.46	57
01053	0.0945062132112492	6.6	0.481301704115452	0.0448958468107129	0.0721994002844542	0.0047266803749299	0.144283448673587	2880.5384615	2624.8571429	1749.9047619	1934.1052632	0.877922077922078	0.375306623058054	0.16289592760181	0.0457079152731327	5.5181557932801	0.683581540724398	0.460454379783744	0.00144203808048709	0	0.0959937767	0.0229035833	36.772846376	34.723184838	0.687890974084004	0.105206964520368	0.22	0.39	0.32	0.13	0.18	7412	0.34	0.35	0.33	38418	446	10.2	0.92	0.29	36
01055	0.0900781719783524	7.1	0.494943981614479	0.0404329831263929	0.0940061662635258	0.00702642207191864	0.124659957304056	1238.0120482	1933.9811321	826.62096774	1281.2625	0.902720527617477	0.552342533051084	0.0770591704344407	0.0410246890662707	4.71149639903974	0.580930537352556	0.372664878869142	0.0015765656172449	0	0.0948464208	0.016194332	63.873395346	58.780471375	0.719034479201589	0.0934439608269859	0.2	0.36	0.34	0.14	0.15	7421	0.29	0.36	0.29	44903	604	11.5	0.85	0.29	140
01061	0.0809108527131783	7.8	0.202053004852557	0.046361285555966	0.00930784798096305	0.00420120358805496	0.140727290103694	3302.625	13157	5262.8	4385.6666667	0.902877697841727	0.433568730497619	0.111272727272727	0.0392590544650263	4.98186199898529	0.592296148074037	0.408652188900379	8.7051966238976e-4	0	0.0850310856	0.0168934772	23.601026546	19.959487346	0.708082832331329	0.116727844782381	0.2	0.39	0.37	0.14	0.15	6845	0.39	0.46	0.3	37823	414	10.6	0.84	0.41	45
01069	0.105193661971831	7.1	0.665445557229657	0.0350719424460432	0.0628260593813702	0.00588426964138539	0.110702234971842	1185.75	1496.0285714	693.52317881	619.65680473	0.909174311926606	0.592885375494071	0.0979608156737305	0.0404208194905869	5.14159148614337	0.642099852213584	0.422504251171664	0.0011979376305752	0	0.1236903226	0.012193573	48.11854602	43.911412844	0.655771533385983	0.123805732484076	0.19	0.38	0.31	0.14	0.17	4859	0.42	0.45	0.22	47993	488	10.7	0.88	0.26	140
01071	0.0894803548795944	7.9	0.471903357318654	0.0386787125917561	0.032725105416424	0.00263923404419272	0.130509417083726	1853.8928571	2874.2222222	2155.6666667	1616.75	0.901172529313233	0.44677781340173106	0.0937109537692628	0.041091175078525	5.04058326343635	0.571213262999247	0.308968003605228	9.0543065749677e-4	0	0.0821363754	0.0203058411	44.798783128	22.512196287	0.740909531659071	0.103355560335556	0.2	0.39	0.29	0.13	0.14	5903	0.42	0.42	0.27	41929	317	11	0.86	0.37	30
01073	0.113285340314136	6.3	0.786277499521615	0.0295196033498604	0.122715906143977	0.00914901008348036	0.100494848467587	929.75599436	1132.8178694	565.4373928	697.67195767	0.887338111404502	0.681047601996285	0.078804347826087	0.0371161795333966	5.34029850746269	0.528765463266852	0.42576156874199295	0.00144418132970872	0	0.1538760897	0.0137522682	63.977860855	60.312249375	0.627991292483635	0.15138143589539	0.18	0.35	0.3	0.15	0.18	4653	0.43	0.44	0.23	55013	873	13.4	0.84	0.33	419
01079	0.0852228303362002	8	0.489851189609482	0.038169077083644	0.0212248817274819	0.00142213077551514	0.140286298568507	6609.8	10985.666667	803.82926829	2746.4166667	0.880555555555556	0.483947830448959	0.162007623888183	0.0418851929017889	4.90154901756939	0.612747160286075	0.297004991680532	0.00136161457230173	0	0.0910837817	0.0156156156	68.741790404	36.89199506	0.790960892982593	0.0916666666666667	0.2	0.33	0.36	0.14	0.13	7507	0.39	0.4	0.31	43909	260	11.3	0.87	0.46	30
01081	0.0868471216164697	6.4	0.67749042760273	0.0165000861623298	0.122495037227178	0.00324249399767333	0.103501849924847	1901.2235294	3345.7346939	1162.7021277	1744.0531915	0.911430281268701	0.726527800869297	0.0404066964677009	0.0362070351220296	6.33657670889174	0.469323478772099	0.358082183756553	8.0443553377391e-4	1	0.1756158072	0.0198618307	34.508464749	30.178651198	0.603321375035791	0.174999112940425	0.18	0.3	0.21	0.16	0.17	4208	0.37	0.42	0.19	48937	416	12.1	0.84	0.28	120
01087	0.136294027565084	4	0.31339735222823	0.0217011360326245	0.2163866442989	0.0123700346574247	0.105546822366944	2679.2857143	3687.8	245.85333333	1084.6470588	0.8	0.560347094399159	0.124321062160531	0.0546315250767656	6.75106750249841	0.972595656670114	0.60011954572624	6.93148493735e-4	1	0.1802835052	0.0157927985	55.944714679	55.065693113	0.657457116668849	0.182529142688505	0.21	0.5	0.32	0.11	0.26	5948	0.32	0.33	0.4	32495	734	11.7	0.84	0.37	15
01089	0.0974197306651133	7.5	0.693134335490769	0.0199151198809727	0.0746734512336811	0.00625405073037785	0.0943934713143554	1131.8056426	1841.8040201	696.80418251	858.35831382	0.931943746860874	0.731953433774514	0.0626959247648903	0.0346032311184298	5.24048088134776	0.394718527683266	0.300582815840375	0.00108019476742576	0	0.1067795997	0.0125044659	47.410459039	39.969107161	0.672261386792972	0.110470947229157	0.17	0.33	0.22	0.16	0.14	5439	0.46	0.45	0.17	63755	611	11.6	0.88	0.26	199
01093	0.0948155067725362	7.9	0.470334026514167	0.041025641025641	0.0325454262639719	0.00298327355612912	0.114080834419817	2983.3	5952.6	9921	1417.2857143	0.902173913043478	0.556064411286748	0.148471615720524	0.0408797513746115	4.78808712973077	0.577330976579761	0.264856230031949	0.00103911775550565	1	0.0938974776	0.0128153785	33.371342723	30.003377227	0.753603013429414	0.0950420312231944	0.19	0.37	0.31	0.14	0.13	8236	0.35	0.39	0.27	37887	296	10.5	0.86	0.3	56
01095	0.0813051906095197	8	0.544189896687774	0.0463035784506488	0.0518750541104506	0.00344329551638967	0.156435769868606	1802.7924528	2826.7352941	410.72222222	1316.5616438	0.922893481717011	0.520299329089971	0.0762694300518135	0.033827879243157	4.91714909885309	0.610469591993841	0.343721944337566	0.00102566249424373	0	0.1068776808	0.0320661637	50.354301467	26.62089659	0.703662310866575	0.120206310679612	0.21	0.34	0.36	0.14	0.12	6189	0.36	0.43	0.28	46233	286	11.8	0.85	0.31	65
01097	0.118223952065142	6.4	0.70217582907175	0.0355148489719942	0.102659253014586	0.007324467635371	0.117198901507064	1489.0467626	1960.9336493	1083.1335079	897.52060738	0.83709920378739	0.595264853525137	0.0938074237412716	0.0469462023627845	5.27160836059212	0.683895413686766	0.44072172870623694	0.00116679349204624	1	0.1478324323	0.0193504473	55.974605775	50.62611551	0.648908111993121	0.147739278844851	0.19	0.36	0.31	0.15	0.18	6431	0.35	0.41	0.31	43598	548	10.8	0.86	0.37	253
01101	0.12423542204703	5.5	0.737847865610408	0.0369486802679543	0.145721410641647	0.0124776082525171	0.110054222207719	1025.5475113	1343.827381	696.79938272	803.42704626	0.816081330868762	0.621948047725869	0.0974945969743056	0.0399605982250258	5.48820445609437	0.714741318214033	0.519375176437377	0.00150454894416844	0	0.1655950367	0.018442622999999998	51.426017093	47.990036502	0.585807313407915	0.169907241207601	0.2	0.38	0.29	0.14	0.21	6020	0.43	0.38	0.31	49640	532	11.9	0.85	0.21	359
01103	0.0876837303598581	7.9	0.592292242028622	0.0374697023880478	0.0408420181161604	0.00297934656365197	0.115602522161794	2048.5862069	1920.7903226	692.37790698	1452.304878	0.901960784313726	0.559087534588648	0.0608947099846913	0.035197642840661	4.59536686928636	0.520254777070064	0.310423572744015	0.00125401875136764	0	0.1137638904	0.0204700531	52.954893678	46.178823159	0.721377557726855	0.101769709164075	0.19	0.32	0.27	0.14	0.13	6098	0.41	0.44	0.2	52797	181	11.6	0.89	0.35	123
01109	0.103501346671797	6.2	0.514179762302806	0.0180628272251309	0.0630434457369525	0.0107614152162804	0.129166507578939	2079.1875	3704.2222222	2083.625	1234.7407407	0.872852233676976	0.596498427027766	0.0775697363393198	0.0450426789231779	6.95347477447377	0.733674463937622	0.46416487234697	0.00105209366639613	0	0.1540145985	0.01875	26.383219315	22.301019421	0.592794665281025	0.164047886270109	0.21	0.36	0.28	0.15	0.21	5568	0.45	0.38	0.31	37259	564	11	0.84	0.26	67
01113	0.104044302735358	6.6	0.643492549152927	0.0390279230707331	0.0554670322832266	0.00697694802349023	0.113046540046809	3803	3852.0666667	2407.5416667	4444.6923077	0.88145896656535	0.614674411494956	0.104815864022663	0.040205447732918	5.1985548224945	0.685225962042571	0.46214909432056	9.9921114909282e-4	0	0.1338366507	0.0284307141	40.756966431	37.993014518	0.598109058927001	0.155959896026736	0.22	0.45	0.32	0.13	0.19	5042	0.38	0.4	0.32	39104	505	12.1	0.87	0.38	222
01117	0.0728376327769348	8.6	0.836983878822052	0.0141177921170523	0.0430247979921573	0.00254207532595211	0.0785913405163831	1241.8895349	1960.9727273	1254.1104651	1828.0254237	0.942215854823305	0.764675472841685	0.056363309998205	0.0285142305409643	4.18007838814379	0.294987035436474	0.193382148115723	0.0011142061281337	0	0.0947284451	0.0094153279	29.758813705	25.92092223	0.796726585639873	0.0916419509518272	0.16	0.35	0.25	0.17	0.09	5125	0.41	0.44	0.09	75663	264	12	0.86	0.47	113
01121	0.116282894736842	7	0.48021047259117	0.0335198656966984	0.0585466459430557	0.00729407356522825	0.103020410750507	3202.6	3470.7826087	5321.8666667	1856.4651163	0.927023945267959	0.520118551263375	0.106676521310668	0.0427983303790954	5.00869775308046	0.676298618761122	0.45780863834294494	0.00123649534753013	0	0.1132806197	0.014144946	30.3197746	28.2526784	0.712962078517528	0.116345896819032	0.23	0.39	0.35	0.14	0.17	5467	0.36	0.34	0.26	41630	469	11.5	0.85	0.34	69
01123	0.14974293059126	7.2	0.688052672049212	0.0430622009569378	0.0432495439566513	0.00521127799218308	0.119048369308335	2034.05	3681.5454545	3374.75	1157.0571429	0.898924731182796	0.498841519925857	0.280202112999541	0.0418636056718434	5.5557963163597	0.585493099966341	0.435194942044257	0.00140114549789828	0	0.1307066917	0.0364137087	36.280437687	35.233149437	0.728477626459144	0.134422601223799	0.18	0.36	0.3	0.13	0.17	4305	0.34	0.43	0.31	42205	639	11.4	0.87	0.36	44
01125	0.109065886805436	7.1	0.756606526385007	0.0212031008739116	0.0649404256431859	0.00947495560870214	0.0930868308069745	1385.4066667	2089.11	756.92391304	1039.358209	0.885245901639344	0.643049392594748	0.034945600756859	0.0365662751430062	5.01733935596678	0.534782608695652	0.375601551184413	0.00110677490604443	0	0.1520956359	0.0206558773	52.964244427	49.148213629	0.63150913939126	0.152201185309089	0.18	0.35	0.3	0.16	0.16	5853	0.45	0.44	0.21	52557	402	11.3	0.86	0.25	230
01127	0.101895734597156	7.5	0.43984900705727903	0.0455795969960592	0.0521006974396849	0.00360610696556246	0.116707664675335	2463.7692308	2123.7	2196.9310345	1327.3125	0.903584672435105	0.529078947368421	0.061056627649478	0.0424956231099793	5.05016171714202	0.523946635953546	0.320888701399142	0.00146742015048862	0	0.1011868839	0.0170668783	40.000481028	30.509477071	0.760704585397028	0.102291569236002	0.23	0.4	0.36	0.14	0.15	6561	0.43	0.4	0.25	45434	450	11.6	0.85	0.4	28
04001	0.0726249313563976	2	0.192944433569171	0.0373302061956416	0.473915139503342	0.00892383319833534	0.19172711889963	3113.3043478	1528.0425532	1122.15625	1329.962963	0.725884201077199	0.494748913568324	0.15441017899504	0.100653278490201	7.63155147212362	0.723127989846725	0.509716682008796	3.4913275423847e-4	1	0.0733924612	0.1439276486	64.073611622	90.418869697	0.783917626869331	0.0670131291028446	0.22	0.34	0.27	0.13	0.24	5244	0.2	0.38	0.47	33652	109	5.7	0.77	0.39	14
04003	0.0783401563081504	6.8	0.596660728153122	0.0342509723953023	0.144701918033286	0.00363910353009074	0.104564198586473	1834.6470588	1811	828.5620915	1207.3333333	0.87700408997955	0.653389944736487	0.0822336659156743	0.0560332703821272	4.74300254452926	0.603002774302345	0.358779734882876	8.4164288691525e-4	1	0.1275737196	0.0290473289	52.181176663	24.867659463	0.691695431472081	0.119755041706261	0.15	0.3	0.25	0.15	0.14	3324	0.37	0.33	0.23	49164	333	7.5	0.79	0.22	37
04005	0.0798543258127554	6.1	0.82876187500465	0.0186489020084967	0.138316803192954	0.00751548559413536	0.131167491203471	1182.9915966	1322.7222222	484.25084746	971.79591837	0.815904731457801	0.700241131867174	0.0328027013989387	0.0549148320641387	5.0765069906028	0.508848144125727	0.365888812628689	9.3765982837983e-4	1	0.1661647666	0.0735775362	50.178051526	59.290096122	0.605740756409172	0.168653079308817	0.16	0.24	0.17	0.17	0.18	2370	0.31	0.39	0.17	60187	357	5.6	0.69	0.16	106
04007	0.0876631371583354	6.2	0.915069873313805	0.0508090281356282	0.158266841381047	0.00401861647445842	0.134772462077013	2140.04	1796.3	1539.6857143	1347.225	0.75171768707483	0.504536082474227	0.151939655172414	0.0588809368900455	4.6850110619469	0.621972071815332	0.444991180020425	9.7194444963645e-4	0	0.1158869627	0.0387669313	64.097367665	66.854876928	0.738575640316934	0.121339938201972	0.18	0.31	0.27	0.16	0.17	3501	0.34	0.38	0.34	43585	574	5.8	0.8	0.18	120
04009	0.0792433537832311	6.3	0.555991402471789	0.0425399460468977	0.190057728600215	0.00496450114770726	0.100183511180589	1703	1522.88	2379.5	1153.6969697	0.855597722960152	0.554664375059677	0.0936063518595905	0.0513509880360264	4.691297460268791	0.497224942866471	0.353322210226715	4.8043559493941e-4	0	0.1000948767	0.0723774622	61.19238303	73.722071828	0.692543127434613	0.0959013131715082	0.18	0.35	0.23	0.17	0.15	2766	0.33	0.38	0.24	50157	109	6	0.8	0.16	13
04013	0.0716537332743002	7.7	0.916026152722067	0.0259879609414163	0.0439947261532722	0.00588247176188341	0.120811759953106	1421.4630363	1496.716661	741.31495798	945.91979412	0.776478777467611	0.653683125800675	0.0813415021240885	0.0414020738040283	4.48182154757497	0.521681567576788	0.341175615992562	5.3029544932671e-4	1	0.145675831	0.0441078153	41.705638037	32.393747135	0.613579858058467	0.143363640864236	0.14	0.27	0.2	0.18	0.14	3050	0.42	0.47	0.18	65234	409	10.6	0.76	0.38	885
04015	0.0718720894132257	5.8	0.585705294076509	0.0319732290992942	0.200121297098698	0.00258687258687259	0.133629768312661	2031.372549	2494.6428571	1406.3758389	1197.4285714	0.782301854974705	0.478361630308832	0.143100718548289	0.057746775590459	4.16387723112707	0.628311135317126	0.434326954982856	5.6467181467181e-4	1	0.1273928616	0.0381033538	54.021374019	23.254065585	0.686377727086623	0.126641238172082	0.19	0.32	0.32	0.16	0.17	4000	0.4	0.38	0.27	45129	221	5.1	0.8	0.18	64
04017	0.0871785349549717	4.6	0.563476626120299	0.0441400304414003	0.250054078772255	0.00811336686368809	0.151201135869192	1602.2941176	1555.5633803	1269.4827586	1061.9711538	0.782163076923077	0.515998396150762	0.161225514816675	0.0776146608207301	5.76179129581611	0.650744305613679	0.433918088968817	6.7917324424538e-4	1	0.1122641509	0.0916691112	59.470559783	81.328921863	0.690586217920772	0.115746589186458	0.21	0.34	0.29	0.14	0.21	3413	0.3	0.39	0.4	40650	281	5.7	0.73	0.24	65
04019	0.0726036438809948	7.5	0.878463228745755	0.0244884238475973	0.0768111718171552	0.00647751349522717	0.108625927796702	1185.1320973	1586.3709924	547.45679663	1031.8500497	0.734172550750221	0.668787901167705	0.0762245653630497	0.0448894729373731	4.77389430284858	0.555030784818019	0.401248875826326	6.3064093651645e-4	1	0.1585544774	0.039631756	41.525753609	33.270792029	0.623900306056018	0.156337168421947	0.15	0.25	0.2	0.17	0.14	2929	0.46	0.47	0.22	53395	470	7.9	0.77	0.35	1865
04021	0.0699172033118675	7.6	0.660486467786146	0.0285949270525412	0.0720324992122841	0.00372585342497275	0.110279647526291	6235.3188406	3216.8201439	1410.5299685	1927.3189655	0.807530665887851	0.533396541604587	0.110233859684189	0.0502311801409526	4.06308497917783	0.623775788936019	0.331677965752437	3.416721481416e-4	1	0.1197312395	0.0369648318	40.877784809	33.527264003	0.743812187695759	0.122431950056789	0.16	0.33	0.29	0.16	0.13	3118	0.38	0.42	0.18	58848	221	11.7	0.78	0.52	64
04025	0.0716840304773752	6.8	0.845303815043145	0.0267994687915007	0.126065664251563	0.00213000946670874	0.129243819711275	1606.8169014	1536.3774834	534.54608295	974.7605042	0.820833333333333	0.595696152320508	0.079659055035252	0.044679884110663	4.15843408692526	0.537932981927711	0.313996636322379	8.8969531222607e-4	1	0.1434464043	0.0268072128	47.970303872	26.312626042	0.719270469861573	0.150433902538814	0.17	0.23	0.23	0.17	0.15	2246	0.42	0.42	0.19	48758	300	5.1	0.76	0.28	63
04027	0.0596833130328867	6.8	0.835535961502112	0.0420567304801042	0.0959701120147534	0.00590264727707267	0.141994809883787	2117.6938776	3477.5081967	1767.7333333	1368.5677419	0.887519366197183	0.55331333515135	0.104618995724705	0.170418698021222	4.36108456159767	0.747013524177529	0.314049116955962	4.5775631944645e-4	1	0.1277646554	0.0628128305	52.641587681	17.097502986	0.670852711038737	0.135292678363246	0.13	0.37	0.26	0.18	0.16	3604	0.37	0.39	0.28	44116	330	8	0.82	0.2	71
05001	0.0989862850327967	5.5	0.47952047952048	0.0563038793103448	0.178218226394658	0.00612233539266433	0.0892445314137955	1796.7	2221.125	935.21052632	1615.3636364	0.822784810126582	0.547398431931575	0.147571035747021	0.0339581036383682	5.55223475071322	0.50674507090972	0.420496436470877	0.0013357822674904	0	0.0828363154	0.0109303839	44.847750109	44.426214767	0.637073678729498	0.113202167094383	0.2	0.31	0.38	0.14	0.19	6767	0.3	0.41	0.24	43887	473	10	0.82	0.14	40
05007	0.0759350968313403	8.2	0.773044967222225	0.0281202719858094	0.0530328766281586	0.0028914757791964	0.104266078838174	1654.0372671	2434	445.4379085	1442.3703704	0.904462809917355	0.618827737148348	0.0895674300254453	0.0288086664087378	4.154319336721049	0.299612214193384	0.228383759118784	8.561772437101e-4	1	0.0835542238	0.0284610578	42.898308806	31.817273835	0.66379739857738	0.0874198560143548	0.17	0.29	0.24	0.18	0.11	3144	0.44	0.51	0.12	68978	275	10.4	0.85	0.21	108
05009	0.0691743704175964	7	0.539576728179281	0.0418224622628445	0.103564057469582	0.00361146036756641	0.0861648016276704	1335.0357143	1874	851.81818182	1070.8571429	0.925925925925926	0.593923933209648	0.136194029850746	0.0353809283551968	4.04771028932746	0.312779711586276	0.27323600973236	0.00107006233113079	1	0.0919563736	0.0255290561	87.002985574	25.898508372	0.715400134498991	0.0875174337517434	0.2	0.34	0.3	0.14	0.15	3839	0.39	0.46	0.22	44482	551	9.4	0.81	0.23	69
05031	0.0908915848257269	6.7	0.645666352145827	0.0343008946360902	0.0856589924400941	0.00708584231900294	0.0794046886364908	863.83064516	1356.975	260.95673077	599.7679558	0.925925925925926	0.625650954733609	0.0459859703819174	0.0306356245380636	4.79071454479507	0.38263968969493695	0.43277490574105	8.4021845679876e-4	1	0.1225974026	0.0234375	45.758172333	42.747075872	0.574632352941176	0.130495141138362	0.21	0.38	0.34	0.15	0.17	5917	0.4	0.49	0.25	45615	431	10.8	0.83	0.15	125
05033	0.0776536312849162	7.4	0.74449538322464	0.0400110375275938	0.0783689225205011	0.00344466315321608	0.0989416169952621	2519.84	5764.1818182	1981.4375	4227.0666667	0.90337601862631	0.556957928802589	0.116564417177914	0.0358140054353896	4.23747108712413	0.381127563689874	0.316141604417019	7.6195313988189e-4	1	0.1037245561	0.0375796178	59.346755076	32.188976719	0.767140626977765	0.102360832825159	0.19	0.35	0.31	0.14	0.14	4683	0.4	0.44	0.23	47363	380	10.3	0.86	0.27	161
05035	0.138058324104836	5.8	0.730167773368433	0.0550914054098768	0.0495320272248635	0.012533333333333301	0.0798873791161709	2867.6470588	1421.8235294	469.33980583	1208.55	0.89081225033289	0.551168281364488	0.0935224223840552	0.0430893930218475	4.65235310498468	0.438048683160415	0.52988679245283	9.2307692307692e-4	1	0.1465707965	0.0408218437	50.28623926	46.47439941	0.579601194284496	0.14726065924176	0.23	0.41	0.38	0.13	0.24	4890	0.41	0.39	0.29	42606	1274	10.1	0.81	0.31	248
05045	0.0732049364248317	7.2	0.551780778367495	0.0246269134695446	0.0556471706588836	0.00520808061203034	0.0797988839583294	2027.1147541	2655.4468085	721.42196532	1235.7029703	0.93313298271976	0.66739759403076	0.0439692455550216	0.0327932851844622	4.91261862256882	0.265955786736021	0.271986166007905	9.0575314991832e-4	0	0.1278057934	0.0216340621	35.12845199	32.849956106	0.626261480893525	0.143062460240794	0.21	0.35	0.3	0.18	0.16	3918	0.37	0.48	0.17	53882	361	10.6	0.84	0.37	126
05051	0.0906005221932115	6.6	0.780023744063984	0.0417724196277496	0.107148331323419	0.00420645056660382	0.098247843603818	1134	1709.5517241	381.36153846	953.40384615	0.852402745995423	0.613721375786881	0.0939428571428572	0.0404686619114151	4.74745428373407	0.371484375	0.432246210381259	0.00110482677532486	0	0.1426054122	0.0255234791	49.997844943	33.242111653	0.675665513611069	0.135316472284104	0.19	0.3	0.35	0.14	0.17	4743	0.41	0.54	0.35	43610	645	9.9	0.79	0.21	188
05055	0.0805318615153036	7	0.401164172012355	0.0491239048811014	0.0946487095105726	0.00470556899651522	0.0701399606194455	1732.8076923	3237.5	527.03488372	1030.1136364	0.958333333333333	0.539895923677363	0.100125680770842	0.0349784864591243	4.17415703843433	0.309379727685325	0.363729508196721	0.00110980400861208	0	0.0984107579	0.0155084999	53.360480251	41.433531852	0.677409799158718	0.0913040817575424	0.2	0.36	0.33	0.16	0.15	5782	0.41	0.45	0.24	46512	379	10.8	0.85	0.28	107
05069	0.128481012658228	5.4	0.531645896558404	0.0462721961941119	0.0710193484612901	0.01365839542791	0.0723452561907144	1470.5319149	2270.4666667	454.09333333	1449.2340426	0.813760379596679	0.491599073001159	0.137402597402597	0.0528753652105751	5.06416906820365	0.356166930012083	0.539957361586666	0.00143239528322361	0	0.1586245147	0.0206073753	60.338847206	58.83171253	0.624494940134188	0.157898860119864	0.21	0.41	0.34	0.13	0.25	4960	0.35	0.41	0.34	38596	1009	10.4	0.87	0.2	94
05071	0.0701825557809331	7.6	0.606068911511355	0.0405110626363353	0.0290384769604542	0.00346489906598373	0.105673693007707	1770.1333333	3820.2857143	387.56521739	1910.1428571	0.914556962025316	0.390802781289507	0.149761742682097	0.0452848252752513	4.27128111718276	0.45181347150259105	0.302920284135754	8.2856282012654e-4	0	0.1036924633	0.04443335	50.62073037	41.158352993	0.715918367346939	0.108108108108108	0.21	0.4	0.29	0.14	0.15	4187	0.32	0.48	0.34	39381	244	9.8	0.79	0.18	64
05079	0.0921820303383897	5.7	0.390193858780246	0.0338983050847458	0.167834809374558	0.0035175142899018	0.09366670897322	6823	6691.5	669.15	1911.8571429	0.946902654867257	0.307139649753031	0.261702127659574	0.0430586488492947	5.02968850447081	0.339824120603015	0.26309067688378	8.0609702476916e-4	0	0.1176470588	0.0365482234	45.103839482	42.881848956	0.745981554677207	0.0979936027915092	0.22	0.33	0.4	0.15	0.19	6493	0.35	0.42	0.27	44951	155	10	0.85	0.43	29
05085	0.0775335775335775	7.5	0.46679150330622	0.0314145417973141	0.066371536165077	0.00459546215259678	0.0711518473022772	6074.8333333	3682.85	1990.7297297	1796.5121951	0.906432748538012	0.606894853484364	0.104145077720207	0.0321094142321212	4.02199859583431	0.246749555950266	0.266580880381749	8.5050344316716e-4	1	0.0842696629	0.0257741873	58.592299955	28.426790843	0.688774750632723	0.097585630418724	0.19	0.43	0.33	0.16	0.14	5364	0.34	0.49	0.16	56651	340	10.7	0.88	0.5	56
05093	0.111136158701533	5.7	0.717491394148021	0.0636162769287424	0.0724840240619621	0.0128323726843616	0.0756535667295921	2342.1666667	2577.4375	859.14583333	2061.95	0.865853658536585	0.467977999440664	0.106761565836299	0.0568246716162193	4.82107978625392	0.42982131854590305	0.518768902330546	0.00123342584027135	1	0.1399399399	0.0246510247	54.238708869	49.815020691	0.564009947891994	0.125236473704124	0.24	0.41	0.38	0.13	0.23	8228	0.3	0.43	0.36	36718	987	10.7	0.82	0.21	66
05119	0.108120893561104	6.2	0.836414559971574	0.0356143059792365	0.10427356771296	0.00920153519682401	0.0765733742993919	856.42608696	1331.1186441	234.7160789	665.55932203	0.804186539480657	0.685452979234252	0.101623341011298	0.0348713070133714	5.00531664627835	0.322806096500582	0.461451768207283	0.00157377981297404	0	0.1438167639	0.0175630468	49.544943857	44.605943588	0.584455351629393	0.150611420174242	0.18	0.33	0.3	0.15	0.19	4776	0.38	0.5	0.26	49957	1060	10.8	0.83	0.2	301
05125	0.0793938747198805	7.9	0.586418715808734	0.02359918200409	0.0612488525000467	0.00320977514812735	0.0750563250790572	2294.6730769	3469.1714286	754.16770186	2428.42	0.930894308943089	0.675622584120145	0.118554136959045	0.031065908933398	3.65237985592579	0.241271887420776	0.282248456622983	7.542552567401e-4	1	0.0679173593	0.0209921426	43.923518823	38.703557881	0.783574901385194	0.0740043310422747	0.16	0.3	0.27	0.17	0.12	5006	0.34	0.53	0.13	63677	352	10.6	0.85	0.41	116
05131	0.0787021630615641	7.3	0.782263964881028	0.0404965903129918	0.0371990517312953	0.00549540618389315	0.128592271850144	776.40606061	1359.0744681	304.17380952	1193.953271	0.878296146044625	0.515204895234563	0.111768184506209	0.0357950065703022	4.57188110448234	0.358157408308201	0.350253807106599	0.00106941853294512	1	0.13145682	0.0296421136	53.219764905	42.530824833	0.597355437142293	0.117478159936465	0.22	0.31	0.3	0.15	0.17	4953	0.44	0.47	0.23	46843	636	10.6	0.82	0.18	194
